Te,ne,728/706,728/668
4.742747411323311e-01, 8.433930068571646e+18, 6.058852115873842e-02, 4.319085805657517e-01
4.742747411323311e-01, 9.463025179229549e+18, 5.851359731551574e-02, 4.046818447339006e-01
4.742747411323311e-01, 1.061768888461980e+19, 5.661095219567509e-02, 3.785123804895298e-01
4.742747411323311e-01, 1.191324287058017e+19, 5.488465443011175e-02, 3.535281802274741e-01
4.742747411323311e-01, 1.336687835137238e+19, 5.333784143497789e-02, 3.298341137429267e-01
4.742747411323311e-01, 1.499788418664912e+19, 5.197287995828293e-02, 3.075098503809732e-01
4.742747411323311e-01, 1.682790283290379e+19, 5.079149497420992e-02, 2.866089392056261e-01
4.742747411323311e-01, 1.888121752571853e+19, 4.979486443291129e-02, 2.671590592125606e-01
4.742747411323311e-01, 2.118507450354571e+19, 4.898368030768179e-02, 2.491633531351164e-01
4.742747411323311e-01, 2.377004454874053e+19, 4.835817828566211e-02, 2.326026755394717e-01
4.742747411323311e-01, 2.667042864326648e+19, 4.791813935554859e-02, 2.174385279985342e-01
4.742747411323311e-01, 2.992471312188848e+19, 4.766286667637057e-02, 2.036164258778451e-01
4.742747411323311e-01, 3.357608036245132e+19, 4.759114080930313e-02, 1.910694424161120e-01
4.742747411323311e-01, 3.767298178979589e+19, 4.770115604336971e-02, 1.797217018241820e-01
4.742747411323311e-01, 4.226978079673322e+19, 4.799044048352188e-02, 1.694916366947730e-01
4.742747411323311e-01, 4.742747411323311e+19, 4.845576301943739e-02, 1.602948776319855e-01
4.742747411323311e-01, 5.321450119597585e+19, 4.909303132546591e-02, 1.520466967020794e-01
4.742747411323311e-01, 5.970765237835940e+19, 4.989718656584626e-02, 1.446639747882673e-01
4.742747411323311e-01, 6.699308783156532e+19, 5.086210226422993e-02, 1.380667021813944e-01
4.742747411323311e-01, 7.516748085768934e+19, 5.198049651293350e-02, 1.321790500183401e-01
4.742747411323311e-01, 8.433930068571646e+19, 5.324386796862498e-02, 1.269300676414350e-01
4.742747411323311e-01, 9.463025179229549e+19, 5.464246654183019e-02, 1.222540690328775e-01
4.742747411323311e-01, 1.061768888461980e+20, 5.616530904242184e-02, 1.180907722806527e-01
4.742747411323311e-01, 1.191324287058017e+20, 5.780024812251006e-02, 1.143852518063329e-01
4.742747411323311e-01, 1.336687835137238e+20, 5.953409966276365e-02, 1.110877558730984e-01
4.742747411323311e-01, 1.499788418664912e+20, 6.135282947516289e-02, 1.081534333392477e-01
4.742747411323311e-01, 1.682790283290380e+20, 6.324179523405817e-02, 1.055420049183265e-01
4.742747411323311e-01, 1.888121752571853e+20, 6.518603444139646e-02, 1.032174061171031e-01
5.321450119597620e-01, 2.118507450354571e+18, 9.516214328991553e-02, 7.165198921385253e-01
5.321450119597620e-01, 2.377004454874053e+18, 9.181964530345457e-02, 6.906381646133553e-01
5.321450119597620e-01, 2.667042864326648e+18, 8.849304512004347e-02, 6.641087323692425e-01
5.321450119597620e-01, 2.992471312188848e+18, 8.520402082144080e-02, 6.370429172779593e-01
5.321450119597620e-01, 3.357608036245132e+18, 8.197334926891878e-02, 6.095629865359394e-01
5.321450119597620e-01, 3.767298178979589e+18, 7.882050099195145e-02, 5.818014489942593e-01
5.321450119597620e-01, 4.226978079673322e+18, 7.576332623096539e-02, 5.538999719734915e-01
5.321450119597620e-01, 4.742747411323311e+18, 7.281784300298416e-02, 5.260078247014969e-01
5.321450119597620e-01, 5.321450119597585e+18, 6.999812913283017e-02, 4.982797823976032e-01
5.321450119597620e-01, 5.970765237835940e+18, 6.731631178130941e-02, 4.708734720299297e-01
5.321450119597620e-01, 6.699308783156532e+18, 6.478264097919184e-02, 4.439462024121255e-01
5.321450119597620e-01, 7.516748085768933e+18, 6.240562866365628e-02, 4.176513896700401e-01
5.321450119597620e-01, 8.433930068571646e+18, 6.019223203114500e-02, 3.921347539931482e-01
5.321450119597620e-01, 9.463025179229549e+18, 5.814805968002134e-02, 3.675305142501109e-01
5.321450119597620e-01, 1.061768888461980e+19, 5.627758075825435e-02, 3.439578342560861e-01
5.321450119597620e-01, 1.191324287058017e+19, 5.458432068130906e-02, 3.215177723719592e-01
5.321450119597620e-01, 1.336687835137238e+19, 5.307103132974560e-02, 3.002909534911301e-01
5.321450119597620e-01, 1.499788418664912e+19, 5.173982830669322e-02, 2.803361231479485e-01
5.321450119597620e-01, 1.682790283290379e+19, 5.059229220100644e-02, 2.616896656495295e-01
5.321450119597620e-01, 1.888121752571853e+19, 4.962953435570427e-02, 2.443660828053209e-01
5.321450119597620e-01, 2.118507450354571e+19, 4.885223007203528e-02, 2.283593487769789e-01
5.321450119597620e-01, 2.377004454874053e+19, 4.826062341100746e-02, 2.136449901857136e-01
5.321450119597620e-01, 2.667042864326648e+19, 4.785450794073983e-02, 2.001826961755421e-01
5.321450119597620e-01, 2.992471312188848e+19, 4.763318725435258e-02, 1.879192438373727e-01
5.321450119597620e-01, 3.357608036245132e+19, 4.759541828006496e-02, 1.767915293014073e-01
5.321450119597620e-01, 3.767298178979589e+19, 4.773933975065688e-02, 1.667295195558763e-01
5.321450119597620e-01, 4.226978079673322e+19, 4.806238802949295e-02, 1.576589781969883e-01
5.321450119597620e-01, 4.742747411323311e+19, 4.856120298791698e-02, 1.495038627688748e-01
5.321450119597620e-01, 5.321450119597585e+19, 4.923152779946395e-02, 1.421883356783269e-01
5.321450119597620e-01, 5.970765237835940e+19, 5.006810819798610e-02, 1.356383699653192e-01
5.321450119597620e-01, 6.699308783156532e+19, 5.106459864574436e-02, 1.297829624857137e-01
5.321450119597620e-01, 7.516748085768934e+19, 5.221348459934051e-02, 1.245549891720278e-01
5.321450119597620e-01, 8.433930068571646e+19, 5.350603124860642e-02, 1.198917503122002e-01
5.321450119597620e-01, 9.463025179229549e+19, 5.493226937474605e-02, 1.157352595255731e-01
5.321450119597620e-01, 1.061768888461980e+20, 5.648102806059373e-02, 1.120323300914868e-01
5.321450119597620e-01, 1.191324287058017e+20, 5.814002176295290e-02, 1.087345083391003e-01
5.321450119597620e-01, 1.336687835137238e+20, 5.989599578144994e-02, 1.057978975791484e-01
5.321450119597620e-01, 1.499788418664912e+20, 6.173492968516636e-02, 1.031829088551588e-01
5.321450119597620e-01, 1.682790283290380e+20, 6.364229322672965e-02, 1.008539675479812e-01
5.321450119597620e-01, 1.888121752571853e+20, 6.560334425759891e-02, 9.877919817814497e-02
5.970765237835920e-01, 2.118507450354571e+18, 9.478416157653805e-02, 6.624754232662982e-01
5.970765237835920e-01, 2.377004454874053e+18, 9.138598032863683e-02, 6.374931032320922e-01
5.970765237835920e-01, 2.667042864326648e+18, 8.801672101093895e-02, 6.120406162444130e-01
5.970765237835920e-01, 2.992471312188848e+18, 8.469756181273538e-02, 5.862287964456465e-01
5.970765237835920e-01, 3.357608036245132e+18, 8.144847420208580e-02, 5.601755662231548e-01
5.970765237835920e-01, 3.767298178979589e+18, 7.828787774518946e-02, 5.340051839040727e-01
5.970765237835920e-01, 4.226978079673322e+18, 7.523239672522676e-02, 5.078472523312121e-01
5.970765237835920e-01, 4.742747411323311e+18, 7.229672336060726e-02, 4.818353979571528e-01
5.970765237835920e-01, 5.321450119597585e+18, 6.949358351062403e-02, 4.561055525698178e-01
5.970765237835920e-01, 5.970765237835940e+18, 6.683379297632433e-02, 4.307938104085190e-01
5.970765237835920e-01, 6.699308783156532e+18, 6.432638659147462e-02, 4.060338877223846e-01
5.970765237835920e-01, 7.516748085768933e+18, 6.197879869960516e-02, 3.819542721696397e-01
5.970765237835920e-01, 8.433930068571646e+18, 5.979707246604495e-02, 3.586752063711945e-01
5.970765237835920e-01, 9.463025179229549e+18, 5.778607662553157e-02, 3.363056937217798e-01
5.970765237835920e-01, 1.061768888461980e+19, 5.594971131749370e-02, 3.149407371822089e-01
5.970765237835920e-01, 1.191324287058017e+19, 5.429108903033694e-02, 2.946590184547956e-01
5.970765237835920e-01, 1.336687835137238e+19, 5.281268167565879e-02, 2.755211951972119e-01
5.970765237835920e-01, 1.499788418664912e+19, 5.151642974036524e-02, 2.575689417149279e-01
5.970765237835920e-01, 1.682790283290379e+19, 5.040381369764473e-02, 2.408247915270997e-01
5.970765237835920e-01, 1.888121752571853e+19, 4.947589094778569e-02, 2.252927681472671e-01
5.970765237835920e-01, 2.118507450354571e+19, 4.873330329740634e-02, 2.109597234746314e-01
5.970765237835920e-01, 2.377004454874053e+19, 4.817626042520059e-02, 1.977972499269281e-01
5.970765237835920e-01, 2.667042864326648e+19, 4.780450421338329e-02, 1.857639985033478e-01
5.970765237835920e-01, 2.992471312188848e+19, 4.761725769457906e-02, 1.748082223891626e-01
5.970765237835920e-01, 3.357608036245132e+19, 4.761316117384121e-02, 1.648703730725665e-01
5.970765237835920e-01, 3.767298178979589e+19, 4.779019727801303e-02, 1.558855991165594e-01
5.970765237835920e-01, 4.226978079673322e+19, 4.814560656121157e-02, 1.477860310715414e-01
5.970765237835920e-01, 4.742747411323311e+19, 4.867579596931397e-02, 1.405027735985898e-01
5.970765237835920e-01, 5.321450119597585e+19, 4.937624385928841e-02, 1.339675625072857e-01
5.970765237835920e-01, 5.970765237835940e+19, 5.024140713927686e-02, 1.281140762863179e-01
5.970765237835920e-01, 6.699308783156532e+19, 5.126463808770473e-02, 1.228789166205499e-01
5.970765237835920e-01, 7.516748085768934e+19, 5.243812011532720e-02, 1.182022896366875e-01
5.970765237835920e-01, 8.433930068571646e+19, 5.375283274972502e-02, 1.140284296434188e-01
5.970765237835920e-01, 9.463025179229549e+19, 5.519855610730846e-02, 1.103058110991000e-01
5.970765237835920e-01, 1.061768888461980e+20, 5.676392384930408e-02, 1.069871939446833e-01
5.970765237835920e-01, 1.191324287058017e+20, 5.843653103165598e-02, 1.040295437890104e-01
5.970765237835920e-01, 1.336687835137238e+20, 6.020309947993595e-02, 1.013938630489821e-01
5.970765237835920e-01, 1.499788418664912e+20, 6.204969866973954e-02, 9.904496306553785e-02
5.970765237835920e-01, 1.682790283290380e+20, 6.396201505995830e-02, 9.695120117183573e-02
5.970765237835920e-01, 1.888121752571853e+20, 6.592565800816855e-02, 9.508420114388633e-02
6.699308783156555e-01, 2.118507450354571e+18, 9.439469162740087e-02, 6.165558037202387e-01
6.699308783156555e-01, 2.377004454874053e+18, 9.095154209623703e-02, 5.923624531347398e-01
6.699308783156555e-01, 2.667042864326648e+18, 8.754959640813970e-02, 5.678550403123823e-01
6.699308783156555e-01, 2.992471312188848e+18, 8.420934447463309e-02, 5.431424324198048e-01
6.699308783156555e-01, 3.357608036245132e+18, 8.094981367105858e-02, 5.183372764791834e-01
6.699308783156555e-01, 3.767298178979589e+18, 7.778828980078589e-02, 4.935552809816730e-01
6.699308783156555e-01, 4.226978079673322e+18, 7.474014615949691e-02, 4.689143693270217e-01
6.699308783156555e-01, 4.742747411323311e+18, 7.181877948814890e-02, 4.445336142516687e-01
6.699308783156555e-01, 5.321450119597585e+18, 6.903564310739652e-02, 4.205318816534023e-01
6.699308783156555e-01, 5.970765237835940e+18, 6.640036068404791e-02, 3.970261487373292e-01
6.699308783156555e-01, 6.699308783156532e+18, 6.392089947061751e-02, 3.741295105135897e-01
6.699308783156555e-01, 7.516748085768933e+18, 6.160377975637053e-02, 3.519489430010072e-01
6.699308783156555e-01, 8.433930068571646e+18, 5.945429764378237e-02, 3.305829421761588e-01
6.699308783156555e-01, 9.463025179229549e+18, 5.747674081727542e-02, 3.101191960078555e-01
6.699308783156555e-01, 1.061768888461980e+19, 5.567458117882335e-02, 2.906324658700214e-01
6.699308783156555e-01, 1.191324287058017e+19, 5.405063340959592e-02, 2.721828494340557e-01
6.699308783156555e-01, 1.336687835137238e+19, 5.260717392929299e-02, 2.548145699490810e-01
6.699308783156555e-01, 1.499788418664912e+19, 5.134601964476493e-02, 2.385553906789830e-01
6.699308783156555e-01, 1.682790283290379e+19, 5.026856972089200e-02, 2.234166953074807e-01
6.699308783156555e-01, 1.888121752571853e+19, 4.937581601072753e-02, 2.093942141082370e-01
6.699308783156555e-01, 2.118507450354571e+19, 4.866832867271170e-02, 1.964693202939729e-01
6.699308783156555e-01, 2.377004454874053e+19, 4.814622308754852e-02, 1.846107782535345e-01
6.699308783156555e-01, 2.667042864326648e+19, 4.780911289604405e-02, 1.737767996713255e-01
6.699308783156555e-01, 2.992471312188848e+19, 4.765605235815478e-02, 1.639172559569679e-01
6.699308783156555e-01, 3.357608036245132e+19, 4.768546982130530e-02, 1.549759042579396e-01
6.699308783156555e-01, 3.767298178979589e+19, 4.789509330359692e-02, 1.468925057353004e-01
6.699308783156555e-01, 4.226978079673322e+19, 4.828186927663467e-02, 1.396047438379749e-01
6.699308783156555e-01, 4.742747411323311e+19, 4.884187669232753e-02, 1.330498820659721e-01
6.699308783156555e-01, 5.321450119597585e+19, 4.957023996350318e-02, 1.271661309885379e-01
6.699308783156555e-01, 5.970765237835940e+19, 5.046104665891839e-02, 1.218937201342767e-01
6.699308783156555e-01, 6.699308783156532e+19, 5.150727770373364e-02, 1.171756902027854e-01
6.699308783156555e-01, 7.516748085768934e+19, 5.270075945911411e-02, 1.129584344691645e-01
6.699308783156555e-01, 8.433930068571646e+19, 5.403214779868644e-02, 1.091920257652521e-01
6.699308783156555e-01, 9.463025179229549e+19, 5.549095390500653e-02, 1.058303680645866e-01
6.699308783156555e-01, 1.061768888461980e+20, 5.706561981316890e-02, 1.028312107302761e-01
6.699308783156555e-01, 1.191324287058017e+20, 5.874364874196832e-02, 1.001560601415911e-01
6.699308783156555e-01, 1.336687835137238e+20, 6.051179117863745e-02, 9.777001875988191e-02
6.699308783156555e-01, 1.499788418664912e+20, 6.235628290916489e-02, 9.564157655137040e-02
6.699308783156555e-01, 1.682790283290380e+20, 6.426312624618186e-02, 9.374237462961185e-02
6.699308783156555e-01, 1.888121752571853e+20, 6.621840120793458e-02, 9.204695637125493e-02
7.516748085768885e-01, 2.118507450354571e+18, 9.404042442936524e-02, 5.774840380598601e-01
7.516748085768885e-01, 2.377004454874053e+18, 9.056173126391499e-02, 5.539929079208106e-01
7.516748085768885e-01, 2.667042864326648e+18, 8.713571369829484e-02, 5.303248730831138e-01
7.516748085768885e-01, 2.992471312188848e+18, 8.378204789117553e-02, 5.065857228300586e-01
7.516748085768885e-01, 3.357608036245132e+18, 8.051874343950367e-02, 4.828822078510269e-01
7.516748085768885e-01, 3.767298178979589e+18, 7.736193291955269e-02, 4.593214112819093e-01
7.516748085768885e-01, 4.226978079673322e+18, 7.432577171748962e-02, 4.360100770727122e-01
7.516748085768885e-01, 4.742747411323311e+18, 7.142244125868547e-02, 4.130538024574922e-01
7.516748085768885e-01, 5.321450119597585e+18, 6.866224098668762e-02, 3.905560189703823e-01
7.516748085768885e-01, 5.970765237835940e+18, 6.605374876110487e-02, 3.686167204106658e-01
7.516748085768885e-01, 6.699308783156532e+18, 6.360402615750327e-02, 3.473309415233215e-01
7.516748085768885e-01, 7.516748085768933e+18, 6.131884457224863e-02, 3.267870407524465e-01
7.516748085768885e-01, 8.433930068571646e+18, 5.920290987912134e-02, 3.070648859827418e-01
7.516748085768885e-01, 9.463025179229549e+18, 5.726006721501054e-02, 2.882340758577240e-01
7.516748085768885e-01, 1.061768888461980e+19, 5.549347265075493e-02, 2.703523450973786e-01
7.516748085768885e-01, 1.191324287058017e+19, 5.390572426509502e-02, 2.534642973256807e-01
7.516748085768885e-01, 1.336687835137238e+19, 5.249895068966096e-02, 2.376005839564690e-01
7.516748085768885e-01, 1.499788418664912e+19, 5.127485981964634e-02, 2.227776067870617e-01
7.516748085768885e-01, 1.682790283290379e+19, 5.023475357466838e-02, 2.089977717540395e-01
7.516748085768885e-01, 1.888121752571853e+19, 4.937951611850674e-02, 1.962502696138597e-01
7.516748085768885e-01, 2.118507450354571e+19, 4.870958289430357e-02, 1.845123135535824e-01
7.516748085768885e-01, 2.377004454874053e+19, 4.822489657633913e-02, 1.737507296589912e-01
7.516748085768885e-01, 2.667042864326648e+19, 4.792485414015580e-02, 1.639237769896571e-01
7.516748085768885e-01, 2.992471312188848e+19, 4.780824732272076e-02, 1.549830702075887e-01
7.516748085768885e-01, 3.357608036245132e+19, 4.787319731776666e-02, 1.468754873621586e-01
7.516748085768885e-01, 3.767298178979589e+19, 4.811708398436301e-02, 1.395449650006677e-01
7.516748085768885e-01, 4.226978079673322e+19, 4.853647026903358e-02, 1.329341079944790e-01
7.516748085768885e-01, 4.742747411323311e+19, 4.912702386103163e-02, 1.269855682330502e-01
7.516748085768885e-01, 5.321450119597585e+19, 4.988344004485815e-02, 1.216431712977542e-01
7.516748085768885e-01, 5.970765237835940e+19, 5.079937189494151e-02, 1.168527911286872e-01
7.516748085768885e-01, 6.699308783156532e+19, 5.186737593606349e-02, 1.125629884140945e-01
7.516748085768885e-01, 7.516748085768934e+19, 5.307888274385078e-02, 1.087254388003982e-01
7.516748085768885e-01, 8.433930068571646e+19, 5.442420232465776e-02, 1.052951825668133e-01
7.516748085768885e-01, 9.463025179229549e+19, 5.589257325147282e-02, 1.022307290513418e-01
7.516748085768885e-01, 1.061768888461980e+20, 5.747226235535586e-02, 9.949404791219536e-02
7.516748085768885e-01, 1.191324287058017e+20, 5.915071837576569e-02, 9.705047627117079e-02
7.516748085768885e-01, 1.336687835137238e+20, 6.091477864218358e-02, 9.486856676770475e-02
7.516748085768885e-01, 1.499788418664912e+20, 6.275092304538545e-02, 9.291989720668285e-02
7.516748085768885e-01, 1.682790283290380e+20, 6.464556482586752e-02, 9.117885825955362e-02
7.516748085768885e-01, 1.888121752571853e+20, 6.658536365859620e-02, 8.962243185143226e-02
8.433930068571647e-01, 2.118507450354571e+18, 9.374477978056789e-02, 5.442063915810024e-01
8.433930068571647e-01, 2.377004454874053e+18, 9.024008447993839e-02, 5.213510709085620e-01
8.433930068571647e-01, 2.667042864326648e+18, 8.679866244302108e-02, 4.984389087460795e-01
8.433930068571647e-01, 2.992471312188848e+18, 8.343930472703448e-02, 4.755718126701822e-01
8.433930068571647e-01, 3.357608036245132e+18, 8.017898347691527e-02, 4.528502716388559e-01
8.433930068571647e-01, 3.767298178979589e+18, 7.703270908572339e-02, 4.303728503871277e-01
8.433930068571647e-01, 4.226978079673322e+18, 7.401349610727866e-02, 4.082357052497430e-01
8.433930068571647e-01, 4.742747411323311e+18, 7.113242589820507e-02, 3.865320253351908e-01
8.433930068571647e-01, 5.321450119597585e+18, 6.839878719268011e-02, 3.653513202225350e-01
8.433930068571647e-01, 5.970765237835940e+18, 6.582027144441867e-02, 3.447785077724276e-01
8.433930068571647e-01, 6.699308783156532e+18, 6.340319806901237e-02, 3.248927981567147e-01
8.433930068571647e-01, 7.516748085768933e+18, 6.115274564117232e-02, 3.057664158509719e-01
8.433930068571647e-01, 8.433930068571646e+18, 5.907316831797581e-02, 2.874632424368253e-01
8.433930068571647e-01, 9.463025179229549e+18, 5.716798170148544e-02, 2.700374926418770e-01
8.433930068571647e-01, 1.061768888461980e+19, 5.544010827358989e-02, 2.535325491002438e-01
